first_name,last_name,race_ethnicity,gender,international,socioeconomic status,learning_style,gpa,student semester,previous courses,course type,previous courses count,subjects in courses,unique subjects in courses,subjects of interest,subjects diversity,career aspirations,extracurricular activities,activities involvement count,future topics
420eb8358a71ed7a5bed2831fd0b7c2df5255420ac4912e2544b0db6cabebed4,3464b11715f3d7ed804e9820ae06b7a5eb31fff3ada96cb51328f266f882cde8,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.885358197605008,6.034139974797451,"['Stress Management', 'Jazz Trombone', 'Early Childhood Curriculum Dev', ""Children's Movement"", 'System Programming', 'Audio Journalism', 'Natural Resource Economics', 'Zooarchaeology', 'Advanced Topics in Sociology', 'Physiology of Animal Stress and; Disease', 'Engineering Ambassadors Leadership Training']","['Practice', 'Lecture', 'Lecture-Discussion']",0.9048425413855461,"['MUSC', 'CS', 'KIN', 'SOC', 'ENG', 'HDFS', 'ANTH', 'JOUR', 'ANSC', 'ENVS']",10,[],3,[],[],0,['Latin']
9c79f4df2f7eed4eae73569fdf3ea1e436a07834d157884a2c35173a46b3034c,5db2df7b801a9d76caf92b1d67cab0eb8149669fe8f95f07e693d1f2e1542154,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],2.0919171873684737,9.984657336528942,"['Unit One Sem Instruct in Music', 'Undergraduate Open Seminar', 'Jazz Bass', 'Electrical and Electronic Circuits', 'Chicago: Planning and; Urban Life', 'Elementary Persian II', 'Production Practicum III', 'UG Experiential Learning', 'Mechanical Design I', 'IC Device Theory and; Fabrication', 'Philharmonia Orchestra', 'Special Topics in Dance', 'Data Analytics Foundations for Accountancy', 'Special Problems', 'Neurosurgery II', 'Neurosurgery I', 'Trial Advocacy', 'Exotic/Wild Animal Diag Path 2', 'Colon and Rectal Surgery', 'Neonatal Intensive Care', 'Graduate Level Bassoon', 'Dermatology', 'Graduate Jazz Piano', 'Pediatrics Clerkship', 'Introduction to Urology', 'Introduction to Clinical Pathology', 'Vascular Surgery']","['Laboratory-Discussion', 'Practice', 'Travel', 'Online Lab', 'Laboratory']",2.085242250216974,"['ACCY', 'MUSC', 'THEA', 'CLE', 'LAW', 'ECE', 'PERS', 'ME', 'DANC', 'UP', 'MUS', 'PATH', 'ANSC']",13,[],1,[],"['Linguistics Club', 'Native American Club', 'Spanish Language Club']",3,"['Atmospheric Sciences', 'Agricultural Education', 'Natural Resources and Environmental Sciences']"
d87ec9e1858cbc8be62486511efae7737024735ff6153a33131b53f12f8dc0ea,c6c337489fb5a1b870a40d80eeca39821ffe1da9db52c158552aabb77e4b9b58,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.5946844815622594,10.05631267080319,"['Undergraduate Open Seminar', 'Intro Computing: Engrg and; Sci', 'Little Bits to Big Ideas', 'Cooperative Education Practice', 'Production Practicum II', 'UG Experiential Learning', 'Production Practicum III', 'Synoptic Weather Forecasting', 'Internship in Agricultural Leadership, Education and Communications', 'Advanced Jazz Guitar', 'Lighting Opera and; Musicals', 'Environmental Remote Sensing', 'Legal Problems', 'Introduction to Ophthalmology', 'Clinical Case Project in Communication Sciences and Disorders', 'Orthopedic Sports Medicine', 'Pathobiology III', 'Equine Surgery Laboratory', 'Neonatal Intensive Care', 'Structure and Function II', 'Design Workshop G-I', 'Appl. Multivariate Statistics']","['Laboratory-Discussion', 'Practice', 'Travel', 'Internship', 'Research', 'Laboratory']",1.9665847947394375,"['CPSC', 'SHS', 'MUSC', 'ATMS', 'CHBE', 'THEA', 'IB', 'LAW', 'CLE', 'DANC', 'MUS', 'LA', 'VM', 'ALEC', 'CS', 'ANSC', 'VCM']",17,[],2,[],['Landscape Architecture Society'],1,['Greek']
e8e5d286d761a3a6ee22788ac9c8b7903593ae62aca935622155f8fd0ef8a5e8,390b387d8dd4a855d52d97306697687e3012ae5e839b2ba287d08a64969a4406,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.755975193958301,2.043855729835088,"['Undergraduate Open Seminar', 'Elementary Mathematics', 'Euphonium', 'Intro to Ethics-ACP', 'Introduction to Meteorology']","['Lecture-Discussion', 'Discussion/Recitation', 'Lecture', 'Travel']",0.030566756465287698,"['MUSC', 'ATMS', 'BUS', 'MATH', 'PHIL']",5,[],2,[],"['Geology Club', 'Korean Language Club', 'Asian Studies Club']",3,"['Rehabilitation Education', 'Molecular and Cellular Biology', 'Scandinavian']"
5f1bbf594bd4bb53a10dc0a9d88ae771f27c64ff7cd0a61706bba996e67bc132,6726a7da056cf552e853d67e2f6a6f4aa7904ed4ab21c0f1f1d4753de5e3dfe3,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.114540411968542,3.9544405215522818,"['World Religions', 'Principles of Academic Writing', 'Horn', 'Undergraduate Open Seminar', 'Design History Survey', 'Introduction to Digital Learning Environments', 'ABE Principles: Bioenvironment', 'Introduction to Literary Studies']","['Lecture', 'Online Lecture', 'Lecture-Discussion']",0.05143957502437399,"['FR', 'CI', 'MUSC', 'ARTH', 'ACE', 'ABE', 'PHIL', 'ESL']",8,[],1,[],['International Students Club'],1,"['Latin American and Caribbean Studies', 'Engineering']"
236e00b92b938910e532a3cdeceb20ab0a18c7ae6702d4aa46d6888213427e92,8fed14a8b9d9fe61830e1657369cdab3aa96182122a42a207c2cea0389d4873e,Settler Colonizer,Male,Domestic,Lower,['Auditory'],2.471525551565305,6.046175236412574,"['World Religions', 'Macroeconomic Principles', 'Percussion', 'Environment and Society', 'Computer Architecture', 'Introduction to Piano Literature II', 'Microbiology', 'Advanced Studio II', 'Aerial Photo Analysis', 'Applied Machine Learning']","['Practice', 'Studio', 'Lecture-Discussion', 'Discussion/Recitation', 'Online Discussion', 'Lecture']",0.05144366926988078,"['ARTS', 'PS', 'MUSC', 'MCB', 'ECE', 'MUS', 'REL', 'GGIS', 'CS', 'ECON']",10,[],1,[],"['Health and Human Services Club', 'Integrative Biology Society']",2,"['Special Education', 'Business', 'Asian Studies']"
403109cf2448759b0e88289a36a5ba18c4ceb779c21bd31fcda07875db8a5db0,540fb6478bf49af614248e7c10bfe86d8df1881448e234e0d52bc6d5ac15f6a8,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.410146405985723,5.953024817215175,"['Development Activities', 'Social Sci of Human Movement', 'Supp Brass Inst: Trumpet', 'Dance I', 'Special Topics in Japanese Aesthetic Practices', 'Resident Internship', 'AHS Study Abroad', 'Undergraduate Performance Practice', 'Exper in the Agency Setting', 'Music in Childhood', 'International Perspectives', 'Greenhouse Mgmt and Production']","['Laboratory-Discussion', 'Travel', 'Internship', 'Study Abroad', 'Laboratory']",0.9959181678844348,"['ARTJ', 'KIN', 'AHS', 'DANC', 'MUS', 'SOCW', 'HORT', 'NRES']",8,[],3,[],"['Scouting', 'Atmospheric Sciences Club', 'Greek Language Club']",3,"['Media', 'Marketing', 'Latin', 'Recreation, Sport, and Tourism']"
b86261b5013f1595a2a1b16b5dc85d724e7b44bfd689c904613c58c2e4bd12f4,ce5541c19745672e9fc8d3adca67f385c7bbd3a3fda5b1bfe5be27a963612010,Settler Colonizer,Male,International,Lower,['Auditory'],3.3680286430297324,8.062667375339188,"['Diversity in Advertising', 'Undergraduate Open Seminar', 'Undergraduate Open Seminar', 'Introduction to Information Sciences', 'CHBE Profession', 'Elementary Modern Hebrew II', 'Indigenous Thinkers', 'Romantic Literature and Culture', 'Fundamentals of Operations Management', 'Introductory Fluid Mechanics', 'Black Women Hist and; Cultures', 'Dynamics of Mechanical Systems', 'Intro Clin Neuropsych', 'Advanced Special Topics', 'Phenomenology', 'Physiological Basis of Strength and; Conditioning']","['Discussion/Recitation', 'Lecture', 'Conference', 'Lecture-Discussion']",1.0610843719559049,"['BADM', 'CPSC', 'CHBE', 'KIN', 'ME', 'TAM', 'GWS', 'HEBR', 'PSYC', 'ADV', 'ENGL', 'GLBL', 'IS', 'PHIL', 'ANSC', 'AIS']",16,[],3,[],['Linguistics Club'],1,"['Labor and Employment Relations', 'Korean', 'Agricultural Education', 'Nutrition']"
8830a9209fa845d9c0d640b49663c2afbaf02aa702e3ba605eeb30dc827588ef,aca40afeafa6c771519e6671d03a05fe5dcdf987b3e97c3cfc750dcce127730d,Settler Colonizer,Female,Domestic,Upper,['Visual'],2.637062799945859,4.0946928820732085,"['Introduction to Communication', 'Intro to Polish Culture', 'Spanish in the Professions', 'Intro to African American St', 'The Holocaust in Context', 'Big Rivers of the World', 'Art in China', 'Motor Develop, Growth and; Form', 'UG Experiential Learning', 'Sociology of Deviance', 'Leading Individuals and Teams', 'Latina/os and the City']","['Internship', 'Lecture', 'Lecture-Discussion', 'Online']",0.9152890799437877,"['BADM', 'AFRO', 'EALC', 'POL', 'CMN', 'HIST', 'SOC', 'GER', 'SPAN', 'HDFS', 'ESE', 'ANSC']",12,[],3,[],"['Swahili Language Club', 'Gay-Straight Alliance', 'Math Club']",3,"['Media', 'Music', 'Veterinary Medicine']"
1cc606cf881c5052db3d6205e7be809a9abd82e171d4a395ae1092c7c33a7b34,51b7481e0d45dad7a201239e20f965e38bec29ce3ab93626aec3258bc216b38e,Settler Colonizer,Male,Domestic,Upper,['Visual'],4.079851923545099,7.953393811210711,"['Intro to Global Studies', 'US History Since 1877-ACP', 'Heritage and Values of the United States Air Force II', 'Elementary Wolof II', 'Food, Culture, and Society', 'Intro to Organizational Comm', 'Law and Public Policy', 'Intro to Public Relations', 'Advanced Readings in Japanese', 'Numerical Analysis', 'Biological Networks', 'Contemp Sociological Theory', 'Obstetrics and; Gynecology Clerkship', 'Graduate Level Viola']","['Practice', 'Lecture', 'Lecture-Discussion', 'Online']",0.9193760351939246,"['PS', 'JAPN', 'MUSC', 'IB', 'AFAS', 'CLE', 'CMN', 'WLOF', 'HIST', 'ADV', 'SOC', 'GLBL', 'ANTH', 'MATH']",14,[],4,[],"['Journalism Club', 'Archaeology Club']",2,"['Horticulture', 'Marketing', 'Agricultural Sciences', 'Near Eastern Languages and Cultures']"
b2c78e9ba8b2f4cd85faca01c51b32c22ae0710bb1713fa689c457282e2f3bf3,401c9cb15e0576e95a57af8a04984114eeb60882e341a44286a6af964ce7fb13,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.7605476051216056,5.937786635028964,"['Intro to Amer Indian Studies', 'Undergraduate Open Seminar', 'Asian American History', 'Death and; Dying', 'Elementary Chinese II', 'Archaeology of South Asia', 'Forensic Anthropology', 'International Perspectives']","['Travel', 'Lecture-Discussion']",0.052656574908570314,"['MCB', 'AAS', 'SOCW', 'CHIN', 'ANTH', 'AIS']",6,[],2,[],['Art Club'],1,"['African American Studies', 'Family Studies', 'Swahili', 'Zulu']"
29b829a9d6305beb66b482d1b8527dd8454fd5068251181760a138b036e73d96,9f9d6031e92e07072dbeb1c1ea2d4c83ba3f00920ffa33c154024d768d610723,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.555136231173657,1.9206928501742468,"['Harp', 'Modern Europe and the World', 'Jazz Trombone', 'Intermediate French II', 'Fundamental Organic Chem I', 'Introduction to Buddhism', 'View Camera', 'Language and Culture in Turkey']","['Practice', 'Studio', 'Lecture-Discussion', 'Study Abroad', 'Lecture']",-0.020518940889252144,"['FR', 'ARTS', 'MUSC', 'CHEM', 'REL', 'HIST', 'GLBL']",7,[],1,[],[],0,"['African American Studies', 'Classical Civilizations']"
95ef23c04c5cf0e676d56594acf483946b9438e9bf131337152dc3c7a670e514,40b30bb63e44ab5dfb26409a05a66d1e79390d8f583529dcbb4471a223f57092,Settler Colonizer,Male,Domestic,Upper,"['Visual', 'Kinesthetic']",3.1615958751735698,7.984521800147629,"['Introductory Chemistry', 'Severe and Hazardous Weather', 'Finite Mathematics', 'Dance I', 'Saxophone', 'Postcolonial Literature in English', 'Introductory Matrix Theory', 'History of the Prison', 'Resident Internship', 'Advanced Study Abroad', 'Consulting for Information Professionals', 'Language and Race', 'Math/Actuarial Internship', 'Agricultural Law', 'Advanced Harpsichord', 'Principles of Safe Autonomy']","['Practice', 'Lecture-Discussion', 'Online Lecture', 'Internship', 'Study Abroad', 'Laboratory', 'Lecture']",0.9464970923561765,"['MUSC', 'CHEM', 'ESE', 'ECE', 'ACE', 'DANC', 'HIST', 'ENGL', 'SPAN', 'IS', 'ANTH', 'NRES', 'MATH']",13,[],2,[],['Biostatistics Club'],1,"['Latin', ""Women's Studies""]"
3f9a50de1d4030474e4942aa60f8fd9d6fc5ed882fadf867d16cac301b401dbf,0c9acb2a2907ea23611a6c5649f789e364fe6ed3fe9047f9a67d1666bbd81a7f,Settler Colonizer,Female,Domestic,Lower,['Visual'],3.5885582855158322,7.9150907478592725,"['Intro to Animal Sciences', 'Introduction to Plant Biology', 'Introduction to Astrophysics', 'Health Equity in the United States', 'Elementary Zulu II', 'Principles of Public Policy', 'Supply Chain Management Basics', 'Decision Making for Atg', 'Social Work and the Military', 'Introduction to Evaluation Methods', 'Making Fashion: Apparel Design in Context', 'Machine Learning', 'Computational Photography', 'Fiction Workshop III']","['Lecture', 'Studio', 'Lecture-Discussion', 'Online']",0.9630746633862441,"['BADM', 'ACCY', 'ARTS', 'EPSY', 'ZULU', 'IB', 'ECE', 'CW', 'IHLT', 'SOCW', 'CS', 'ANSC', 'ASTR']",13,[],3,[],"['Russian Language Club', 'Marketing Club', 'Glee Club']",3,['Hebrew']
0fc26b2ebba12d1f16b938f9a6761c37a8120c500cbfd9f0d90cded7ff03c04d,51aec842c26b11bbcb8de31ad95f5f245055b88e916d9d425302fa0f6cc4069e,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.3185462015809395,5.946304800314893,"['Little Bits to Big Ideas', 'Individual and Dual Activities', 'Basics of Project Management', 'Motor Development and Control', 'Newsgathering Across Platforms', 'Sustainable Design Internship', 'Practicum III', 'Introduction to Research']","['Laboratory', 'Internship', 'Laboratory-Discussion']",0.018625622902336686,"['THEA', 'INFO', 'KIN', 'FAA', 'MSE', 'JOUR', 'ETMA']",7,[],3,[],['Agricultural Communications Club'],1,"['Molecular and Cellular Biology', 'Persian', 'Agricultural Education']"
41ed8e90bcdf7b6c614c1aa7fc161179dbcc5f6063619e6ffa71022e49bead44,6c213d26aee74d7463f62fb65e705179a303d9b20ad4f860254ae0274d8c529b,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],3.6870797252199448,1.9331337941726885,"['Religion and; Society in West II', 'The Basics of Game Design']",['Lecture'],0.03171829004138502,"['ANTH', 'GSD']",2,[],2,[],"['Coding Club', 'Health and Fitness Club', 'Latina/Latino Studies Club']",3,"['Family Studies', ""Women's Studies"", 'Turkish']"
ba420249760851bd66d39ffc98d45bcf14d05546e5043499535d9ee4e0b388d5,093927133a8ab422b066d9310b2b47d3fbe4738814069db627ab25b57830d412,Settler Colonizer,Male,Domestic,Upper,['Visual'],3.1324498516384645,9.900448281826796,"['Introduction to Spanish Grammar', 'Intermediate Spanish', 'US History Since 1877-ACP', 'Bioengineering Career Immersion', 'Development of Ancient Cities', 'Social and; Environmental Issues', 'Sport Brand Management', 'Programming for Information Problems II', 'Advanced Bassoon', 'Language and; Minorities in Europe', 'Experimental Graduate Courses', 'Commercial and; Technical Translation', 'Adv Topics in Criminal Law', 'Quantitative Methods in LER', 'Seminar Philosophy of Logic', 'Adv Topics in Business Law', 'Field Placements', 'Criminal Proc: Adjudication', 'Capstone Internship Experience', 'Financial Modeling']","['Lecture', 'Online Lecture', 'Lecture-Discussion', 'Online']",0.9244287888515157,"['FR', 'MUSC', 'LAW', 'PHIL', 'FIN', 'TRST', 'RST', 'HIST', 'LER', 'SPAN', 'IS', 'NRES', 'ESE', 'BIOE', 'JS']",15,[],1,[],"['Debate Team', 'Natural Resources and Environmental Sciences Club', 'Greek Language Club']",3,"['French', 'Environmental Policy and Planning']"
9833884ea25545a8573355865952eec6d2b8b22f6b20ad0ec94dfc075fd002b4,ccb74c45e41e87469e833cddf9768e81c27cee93abc963a92dfeb16a0d06d127,Settler Colonizer,Female,Domestic,Lower,"['Auditory', 'Auditory']",3.389947810005357,6.005363182158013,"['Langand;Culture of Arab World', 'Unit One Sem Instruct in Music', 'Piano', 'Intro to Human Development', 'Mythology of Greece and Rome', 'Intro to Research Methods', 'Leadership and Social Change', 'Modeling Nuclear Energy System', 'From Idea to Enterprise', 'Varieties of Spoken Spanish', 'Investment Banking Academy', 'Introduction to Algorithms and; Models of Computation']","['Practice', 'Discussion/Recitation', 'Lecture', 'Lecture-Discussion']",0.9537961066521045,"['LAS', 'MUSC', 'FIN', 'ECE', 'NPRE', 'MUS', 'TE', 'SAME', 'SPAN', 'HDFS', 'CLCV']",11,[],2,[],['Journalism Club'],1,"['Computer Science', 'Latina/Latino Studies', 'Microbiology', 'Special Education']"
024d3d7bffcdd6b12b6d2cd3871a4029a8c929b59b6fa850e3e966823a6f53c2,30b0d2f257fc6c865528e9526e39c206701e0d6e32b4046c1b98a6dd9317ad65,Indigenous,Male,Domestic,Lower,['Auditory'],3.0061463960146515,6.015716279112714,"['Undergraduate Open Seminar', 'Undergraduate Open Seminar', 'Freshmen Seminar', 'US History to 1877-ACP', 'Undergraduate Open Seminar', 'Leadership and Teamwork', 'Elementary Swahili II', 'Introduction to Astrophysics', 'Health Statistics', 'Mechanics for MatSE', 'Black Women Hist and; Cultures', 'Exper in the Agency Setting', 'Engineering Materials', 'Introduction to Intellectual Disability', 'Biomedical Instrumentation Lab', 'Intro Partial Diff Equations']","['Discussion/Recitation', 'Lecture', 'Conference', 'Lecture-Discussion']",0.9709574666533441,"['SHS', 'PS', 'HDFS', 'KIN', 'GWS', 'MSE', 'SWAH', 'HIST', 'MILS', 'CHLH', 'MATH', 'BIOE', 'PSYC', 'ASTR']",14,[],1,[],['Journalism Club'],1,"['Dance Theater', 'Medieval Studies', 'Physics', 'Natural Resources and Environmental Sciences']"
90fa8339e51d5af5f9243b840aff7f3db89318ecd2450bccc28fb42f9c585d5f,7f5703e315bf5b18cb66a11b5850b41174738f96e73686da7def828e0ad02610,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.7429333290670836,-0.09216709380121009,"['Organ', 'Jazz Saxophone', 'Undergraduate Open Seminar', 'Exploring Digital Info Technol', 'Production Practicum I']","['Laboratory-Discussion', 'Practice', 'Laboratory']",-0.020533822437663857,"['ECE', 'MUSC', 'ACE', 'DANC']",4,[],3,[],[],0,"['Italian', 'Animal Sciences', 'Biostatistics', 'Rehabilitation Education']"
296b63663c77ebe8cb8c9412fe0439c79a88c24e8bb65fa1e3cfc9221c0ec587,ff5e79d6a84f53b1e38691002a7caf61d38830cc5236ac4a0ce262692b922d92,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],4.088618319342855,3.9049244128135556,"['Leadership Laboratory', 'Trumpet', 'Jazz Keyboard Studies II', 'Dance Activities', 'Jazz Piano', 'Elementary Organic Chem Lab I', 'Physiology', 'Principles of Dairy Production']","['Laboratory', 'Practice', 'Laboratory-Discussion']",-0.0330683350723245,"['MUSC', 'CHEM', 'IB', 'KIN', 'MUS', 'MILS', 'ANSC']",7,[],2,[],"['Urban Planning Society', 'Black Student Union', 'Model United Nations']",3,"['Landscape Architecture', 'Atmospheric Sciences']"
afe7a6b79562b1691cc8d6bc126c22113f434e5aa42ec1328cdd715f71bd0913,ca8ec2b0af52382346ae627c138d30dfd8327e70c43c78ecb94be0dc571b4376,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],2.711295426643652,5.978065764098049,"['Undergraduate Open Seminar', 'Oboe', 'Social Sci of Human Movement', 'Introduction to Horticulture', 'Introduction to Advertising', 'Statics', 'Introduction to Digital Learning Environments', 'Thermodynamics', 'Advertising Immersion', 'Behavior of Materials', 'Stochastic Processes and Applications']","['Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",1.0790734290531128,"['CI', 'MUSC', 'CHBE', 'KIN', 'ME', 'TAM', 'ADV', 'IE', 'HORT']",9,[],4,[],['Debate Team'],1,"['Pathobiology', 'Swahili', 'Basque', 'Religious Studies']"
ccdbb6fd18dcbc3c1f6d1da969172f3daffda2598bc9bcb83bd39b588e8b7ed3,fcb59d9d507609630a4e9eddd5df7e5c4292c44d36bb99764239d4ea643fe8e5,Settler Colonizer,Male,Domestic,Lower,['Visual'],2.4150551852266653,5.973893192000357,"['Introduction to Energy Sources', 'Percussion', 'Intro to Ethics-ACP', 'Introduction to Plant Protection', 'Postcolonial Literature in English', 'Introduction to Modern African Literature', 'Art and Cultural Property Law', 'Social Cognition']","['Lecture', 'Lecture-Discussion']",0.035626109427047886,"['CPSC', 'MUSC', 'LAW', 'ENGL', 'PHIL', 'PSYC', 'ENVS']",7,[],3,['Sociologist'],"['Japanese Language Club', 'Jewish Studies Group', 'Integrative Biology Society']",3,"['Economics', 'Near Eastern Languages and Cultures']"
